interface,name,entity_type,arguments,idl_type,syntactic_form,use_counter,secure_context,high_entropy,source_file,source_line
Window,scrollTo,operation,(ScrollToOptions),Void,,,,,third_party/blink/renderer/core/frame/window.idl,
Window,scrollTo,operation,"(UnrestrictedDouble,UnrestrictedDouble)",Void,,,,,third_party/blink/renderer/core/frame/window.idl,
Window,scrollX,attribute,,Double,,WindowScrollX,,Direct,third_party/blink/renderer/core/frame/window.idl,
Window,scrollY,attribute,,Double,,WindowScrollY,,Direct,third_party/blink/renderer/core/frame/window.idl,
Window,scrollbars,attribute,,BarProp,,BarPropScrollbars,,,third_party/blink/renderer/core/frame/window.idl,
Window,self,attribute,,Window,,,,,third_party/blink/renderer/core/frame/window.idl,
Window,sessionStorage,attribute,,Storage,,,,,third_party/blink/renderer/modules/storage/window_storage.idl,
Window,setInterval,operation,"(Function,Long,AnyVariadic)",Long,,,,,third_party/blink/renderer/core/frame/window_or_worker_global_scope.idl,
Window,setInterval,operation,"(String,Long,AnyVariadic)",Long,,,,,third_party/blink/renderer/core/frame/window_or_worker_global_scope.idl,
Window,setTimeout,operation,"(Function,Long,AnyVariadic)",Long,,,,,third_party/blink/renderer/core/frame/window_or_worker_global_scope.idl,
Window,setTimeout,operation,"(String,Long,AnyVariadic)",Long,,,,,third_party/blink/renderer/core/frame/window_or_worker_global_scope.idl,
Window,sharedStorage,attribute,,SharedStorage,,,,,third_party/blink/renderer/modules/shared_storage/window_shared_storage.idl,
Window,showDirectoryPicker,operation,(DirectoryPickerOptions),FileSystemDirectoryHandlePromise,,V8Window_ShowDirectoryPicker_Method,,,third_party/blink/renderer/modules/file_system_access/window_file_system_access.idl,
Window,showOpenFilePicker,operation,(OpenFilePickerOptions),FileSystemFileHandleSequencePromise,,V8Window_ShowOpenFilePicker_Method,,,third_party/blink/renderer/modules/file_system_access/window_file_system_access.idl,
Window,showSaveFilePicker,operation,(SaveFilePickerOptions),FileSystemFileHandlePromise,,V8Window_ShowSaveFilePicker_Method,,,third_party/blink/renderer/modules/file_system_access/window_file_system_access.idl,
Window,speechSynthesis,attribute,,SpeechSynthesis,,V8Window_SpeechSynthesis_AttributeGetter,,,third_party/blink/renderer/modules/speech/window_speech_synthesis.idl,
Window,status,attribute,,String,,,,,third_party/blink/renderer/core/frame/window.idl,
Window,statusbar,attribute,,BarProp,,BarPropStatusbar,,,third_party/blink/renderer/core/frame/window.idl,
Window,stop,operation,(),Void,,,,,third_party/blink/renderer/core/frame/window.idl,
Window,storageFoundation,attribute,,NativeIOFileManager,,,,,third_party/blink/renderer/modules/native_io/window_native_io.idl,
Window,styleMedia,attribute,,StyleMedia,,StyleMedia,,,third_party/blink/renderer/core/frame/window.idl,
Window,testOriginTrialGlobalAttribute,attribute,,Boolean,,,,,third_party/blink/renderer/core/testing/origin_trials_test_window.idl,
Window,toolbar,attribute,,BarProp,,BarPropToolbar,,,third_party/blink/renderer/core/frame/window.idl,
Window,top,attribute,,WindowOrNull,,,,,third_party/blink/renderer/core/frame/window.idl,
Window,trustedTypes,attribute,,TrustedTypePolicyFactory,,,,,third_party/blink/renderer/core/frame/window.idl,
Window,visualViewport,attribute,,VisualViewport,,,,,third_party/blink/renderer/core/frame/window.idl,
Window,webkitCancelAnimationFrame,operation,(Long),Void,,,,,third_party/blink/renderer/core/frame/window.idl,
Window,webkitRequestAnimationFrame,operation,(FrameRequestCallback),Long,,,,,third_party/blink/renderer/core/frame/window.idl,
Window,webkitRequestFileSystem,operation,"(UnsignedShort,LongLong,FileSystemCallback,ErrorCallbackOrNull)",Void,,RequestFileSystem,,,third_party/blink/renderer/modules/filesystem/window_file_system.idl,
Window,webkitResolveLocalFileSystemURL,operation,"(String,EntryCallback,ErrorCallbackOrNull)",Void,,,,,third_party/blink/renderer/modules/filesystem/window_file_system.idl,
Window,webkitStorageInfo,attribute,,DeprecatedStorageInfo,,,,,third_party/blink/renderer/modules/quota/window_quota.idl,
Window,window,attribute,,Window,,,,,third_party/blink/renderer/core/frame/window.idl,
WindowClient,,interface,,,,,,,third_party/blink/renderer/modules/service_worker/window_client.idl,17
WindowClient,focus,operation,(),WindowClientPromise,,,,,third_party/blink/renderer/modules/service_worker/window_client.idl,
WindowClient,focused,attribute,,Boolean,,,,,third_party/blink/renderer/modules/service_worker/window_client.idl,
WindowClient,navigate,operation,(USVString),WindowClientPromise,,,,,third_party/blink/renderer/modules/service_worker/window_client.idl,
WindowClient,visibilityState,attribute,,VisibilityState,,,,,third_party/blink/renderer/modules/service_worker/window_client.idl,
WindowControlsOverlay,,interface,,,,,,,third_party/blink/renderer/core/frame/window_controls_overlay.idl,10
WindowControlsOverlay,getBoundingClientRect,operation,(),DOMRect,,,,,third_party/blink/renderer/core/frame/window_controls_overlay.idl,
WindowControlsOverlay,ongeometrychange,attribute,,EventHandlerNonNullOrNull,,,,,third_party/blink/renderer/core/frame/window_controls_overlay.idl,
WindowControlsOverlay,visible,attribute,,Boolean,,,,,third_party/blink/renderer/core/frame/window_controls_overlay.idl,
WindowControlsOverlayGeometryChangeEvent,,interface,,,,,,,third_party/blink/renderer/core/frame/window_controls_overlay_geometry_change_event.idl,10
WindowControlsOverlayGeometryChangeEvent,boundingRect,attribute,,DOMRect,,,,,third_party/blink/renderer/core/frame/window_controls_overlay_geometry_change_event.idl,
WindowControlsOverlayGeometryChangeEvent,isTrusted,attribute,,Boolean,,,,,third_party/blink/renderer/core/dom/events/event.idl,
WindowControlsOverlayGeometryChangeEvent,visible,attribute,,Boolean,,,,,third_party/blink/renderer/core/frame/window_controls_overlay_geometry_change_event.idl,
Worker,,interface,,,,,,,third_party/blink/renderer/core/workers/worker.idl,34
Worker,onerror,attribute,,EventHandlerNonNullOrNull,,,,,third_party/blink/renderer/core/workers/abstract_worker.idl,
Worker,onmessage,attribute,,EventHandlerNonNullOrNull,,,,,third_party/blink/renderer/core/workers/worker.idl,
Worker,postMessage,operation,"(Any,ObjectSequence)",Void,,,,,third_party/blink/renderer/core/workers/worker.idl,
Worker,postMessage,operation,"(Any,PostMessageOptions)",Void,,,,,third_party/blink/renderer/core/workers/worker.idl,
Worker,terminate,operation,(),Void,,,,,third_party/blink/renderer/core/workers/worker.idl,
WorkerGlobalScope,,interface,,,,,,,third_party/blink/renderer/core/workers/worker_global_scope.idl,33
WorkerGlobalScope,addressSpace,attribute,,AddressSpace,,,,,third_party/blink/renderer/core/workers/worker_global_scope.idl,
WorkerGlobalScope,atob,operation,(String),String,,,,,third_party/blink/renderer/core/frame/window_or_worker_global_scope.idl,
WorkerGlobalScope,btoa,operation,(String),String,,,,,third_party/blink/renderer/core/frame/window_or_worker_global_scope.idl,
WorkerGlobalScope,caches,attribute,,CacheStorage,,GlobalCacheStorage,True,,third_party/blink/renderer/modules/cache_storage/worker_cache_storage.idl,
WorkerGlobalScope,clearInterval,operation,(Long),Void,,,,,third_party/blink/renderer/core/frame/window_or_worker_global_scope.idl,
WorkerGlobalScope,clearTimeout,operation,(Long),Void,,,,,third_party/blink/renderer/core/frame/window_or_worker_global_scope.idl,
WorkerGlobalScope,createImageBitmap,operation,"(HTMLImageElementOrSVGImageElementOrHTMLVideoElementOrHTMLCanvasElementOrBlobOrImageDataOrImageBitmapOrOffscreenCanvasOrVideoFrame,ImageBitmapOptions)",ImageBitmapPromise,,,,,third_party/blink/renderer/modules/canvas/imagebitmap/worker_create_image_bitmap.idl,
WorkerGlobalScope,createImageBitmap,operation,"(HTMLImageElementOrSVGImageElementOrHTMLVideoElementOrHTMLCanvasElementOrBlobOrImageDataOrImageBitmapOrOffscreenCanvasOrVideoFrame,Long,Long,Long,Long,ImageBitmapOptions)",ImageBitmapPromise,,,,,third_party/blink/renderer/modules/canvas/imagebitmap/worker_create_image_bitmap.idl,
WorkerGlobalScope,crossOriginIsolated,attribute,,Boolean,,,,,third_party/blink/renderer/core/frame/window_or_worker_global_scope.idl,
WorkerGlobalScope,crypto,attribute,,Crypto,,,,,third_party/blink/renderer/modules/crypto/worker_global_scope_crypto.idl,
WorkerGlobalScope,fetch,operation,"(RequestOrUSVString,RequestInit)",ResponsePromise,,,,,third_party/blink/renderer/core/fetch/worker_fetch.idl,
WorkerGlobalScope,fonts,attribute,,FontFaceSet,,,,,third_party/blink/renderer/core/workers/worker_global_scope.idl,
WorkerGlobalScope,importScripts,operation,(USVStringStringContextVariadic),Void,,,,,third_party/blink/renderer/core/workers/worker_global_scope.idl,
WorkerGlobalScope,indexedDB,attribute,,IDBFactory,,,,,third_party/blink/renderer/modules/indexeddb/worker_global_scope_indexed_database.idl,
WorkerGlobalScope,isSecureContext,attribute,,Boolean,,,,,third_party/blink/renderer/core/workers/worker_global_scope.idl,
WorkerGlobalScope,location,attribute,,WorkerLocation,,,,,third_party/blink/renderer/core/workers/worker_global_scope.idl,
WorkerGlobalScope,navigator,attribute,,WorkerNavigator,,,,,third_party/blink/renderer/core/workers/worker_global_scope.idl,
WorkerGlobalScope,onerror,attribute,,OnErrorEventHandlerNonNullOrNull,,,,,third_party/blink/renderer/core/workers/worker_global_scope.idl,
WorkerGlobalScope,onlanguagechange,attribute,,EventHandlerNonNullOrNull,,,,,third_party/blink/renderer/core/workers/worker_global_scope.idl,
WorkerGlobalScope,onrejectionhandled,attribute,,EventHandlerNonNullOrNull,,,,,third_party/blink/renderer/core/workers/worker_global_scope.idl,
WorkerGlobalScope,ontimezonechange,attribute,,EventHandlerNonNullOrNull,,,,,third_party/blink/renderer/core/workers/worker_global_scope.idl,
WorkerGlobalScope,onunhandledrejection,attribute,,EventHandlerNonNullOrNull,,,,,third_party/blink/renderer/core/workers/worker_global_scope.idl,
WorkerGlobalScope,origin,attribute,,String,,,,,third_party/blink/renderer/core/workers/worker_global_scope.idl,
WorkerGlobalScope,performance,attribute,,Performance,,,,,third_party/blink/renderer/core/timing/worker_global_scope_performance.idl,
WorkerGlobalScope,queueMicrotask,operation,(VoidFunction),Void,,,,,third_party/blink/renderer/core/workers/worker_global_scope.idl,
WorkerGlobalScope,reportError,operation,(Any),Void,,,,,third_party/blink/renderer/core/frame/window_or_worker_global_scope.idl,
WorkerGlobalScope,scheduler,attribute,,Scheduler,,,,,third_party/blink/renderer/modules/scheduler/window_or_worker_scheduler.idl,
WorkerGlobalScope,self,attribute,,WorkerGlobalScope,,,,,third_party/blink/renderer/core/workers/worker_global_scope.idl,
WorkerGlobalScope,setInterval,operation,"(Function,Long,AnyVariadic)",Long,,,,,third_party/blink/renderer/core/frame/window_or_worker_global_scope.idl,
WorkerGlobalScope,setInterval,operation,"(String,Long,AnyVariadic)",Long,,,,,third_party/blink/renderer/core/frame/window_or_worker_global_scope.idl,
WorkerGlobalScope,setTimeout,operation,"(Function,Long,AnyVariadic)",Long,,,,,third_party/blink/renderer/core/frame/window_or_worker_global_scope.idl,
WorkerGlobalScope,setTimeout,operation,"(String,Long,AnyVariadic)",Long,,,,,third_party/blink/renderer/core/frame/window_or_worker_global_scope.idl,
WorkerGlobalScope,storageFoundation,attribute,,NativeIOFileManager,,,,,third_party/blink/renderer/modules/native_io/worker_global_scope_native_io.idl,
WorkerGlobalScope,trustedTypes,attribute,,TrustedTypePolicyFactory,,,,,third_party/blink/renderer/core/workers/worker_global_scope.idl,
WorkerInternals,,interface,,,,,,,third_party/blink/renderer/core/testing/worker_internals.idl,5
WorkerInternals,collectGarbage,operation,(),Void,,,,,third_party/blink/renderer/core/testing/worker_internals.idl,
WorkerInternals,countDeprecation,operation,(UnsignedLong),Void,,,,,third_party/blink/renderer/core/testing/worker_internals.idl,
WorkerInternals,countFeature,operation,(UnsignedLong),Void,,,,,third_party/blink/renderer/core/testing/worker_internals.idl,
WorkerInternals,getInitialResourcePriority,operation,"(String,WorkerGlobalScope)",UnsignedLongPromise,,,,,third_party/blink/renderer/core/fetch/testing/worker_internals_fetch.idl,
WorkerInternals,getInternalResponseURLList,operation,(Response),USVStringSequence,,,,,third_party/blink/renderer/core/fetch/testing/worker_internals_fetch.idl,
WorkerInternals,originTrialsTest,operation,(),OriginTrialsTest,,,,,third_party/blink/renderer/core/testing/worker_internals.idl,
WorkerLocation,,interface,,,,,,,third_party/blink/renderer/core/workers/worker_location.idl,33
WorkerLocation,,operation,(),String,,,,,third_party/blink/renderer/core/workers/worker_location.idl,34
WorkerLocation,hash,attribute,,USVString,,,,,third_party/blink/renderer/core/workers/worker_location.idl,
WorkerLocation,host,attribute,,USVString,,,,,third_party/blink/renderer/core/workers/worker_location.idl,
WorkerLocation,hostname,attribute,,USVString,,,,,third_party/blink/renderer/core/workers/worker_location.idl,
WorkerLocation,href,attribute,,USVString,,,,,third_party/blink/renderer/core/workers/worker_location.idl,
WorkerLocation,origin,attribute,,USVString,,,,,third_party/blink/renderer/core/workers/worker_location.idl,
WorkerLocation,pathname,attribute,,USVString,,,,,third_party/blink/renderer/core/workers/worker_location.idl,
WorkerLocation,port,attribute,,USVString,,,,,third_party/blink/renderer/core/workers/worker_location.idl,
WorkerLocation,protocol,attribute,,USVString,,,,,third_party/blink/renderer/core/workers/worker_location.idl,
WorkerLocation,search,attribute,,USVString,,,,,third_party/blink/renderer/core/workers/worker_location.idl,
WorkerNavigator,,interface,,,,,,,third_party/blink/renderer/core/workers/worker_navigator.idl,33
WorkerNavigator,appCodeName,attribute,,String,,,,,third_party/blink/renderer/core/frame/navigator_id.idl,
WorkerNavigator,appName,attribute,,String,,,,,third_party/blink/renderer/core/frame/navigator_id.idl,
WorkerNavigator,appVersion,attribute,,String,,NavigatorAppVersion,,Direct,third_party/blink/renderer/core/frame/navigator_id.idl,
WorkerNavigator,clearAppBadge,operation,(),VoidPromise,,BadgeClear,,,third_party/blink/renderer/modules/badging/worker_navigator_badge.idl,
WorkerNavigator,connection,attribute,,NetworkInformation,,NetInfo,,,third_party/blink/renderer/modules/netinfo/worker_navigator_network_information.idl,
WorkerNavigator,deviceMemory,attribute,,Float,,NavigatorDeviceMemory,True,Direct,third_party/blink/renderer/core/frame/navigator_device_memory.idl,
WorkerNavigator,gpu,attribute,,GPU,,,,,third_party/blink/renderer/modules/webgpu/worker_navigator_gpu.idl,
WorkerNavigator,hardwareConcurrency,attribute,,UnsignedLongLong,,NavigatorHardwareConcurrency,,Direct,third_party/blink/renderer/core/frame/navigator_concurrent_hardware.idl,
WorkerNavigator,language,attribute,,String,,NavigatorLanguage,,Direct,third_party/blink/renderer/core/frame/navigator_language.idl,
WorkerNavigator,languages,attribute,,StringArray,,NavigatorLanguages,,Direct,third_party/blink/renderer/core/frame/navigator_language.idl,
WorkerNavigator,locks,attribute,,LockManager,,,,,third_party/blink/renderer/modules/locks/worker_navigator_locks.idl,
WorkerNavigator,mediaCapabilities,attribute,,MediaCapabilities,,,,,third_party/blink/renderer/modules/media_capabilities/worker_navigator_media_capabilities.idl,
WorkerNavigator,onLine,attribute,,Boolean,,,,,third_party/blink/renderer/core/frame/navigator_on_line.idl,
WorkerNavigator,permissions,attribute,,Permissions,,,,,third_party/blink/renderer/modules/permissions/worker_navigator_permissions.idl,
WorkerNavigator,platform,attribute,,String,,NavigatorPlatform,,Direct,third_party/blink/renderer/core/frame/navigator_id.idl,
WorkerNavigator,product,attribute,,String,,,,,third_party/blink/renderer/core/frame/navigator_id.idl,
WorkerNavigator,serial,attribute,,Serial,,,,,third_party/blink/renderer/modules/serial/worker_navigator_serial.idl,
WorkerNavigator,setAppBadge,operation,(UnsignedLongLong),VoidPromise,,BadgeSet,,,third_party/blink/renderer/modules/badging/worker_navigator_badge.idl,
WorkerNavigator,storage,attribute,,StorageManager,,,True,,third_party/blink/renderer/modules/quota/worker_navigator_storage_quota.idl,
